state_index,snr_db,delta_near,delta_far,sigma_n2,eta,relay_alpha_2_selected_relay,relay_alpha_2_gain,relay_alpha_2_optimal_rho,relay_alpha_2_min_avg_pep,relay_alpha_3_selected_relay,relay_alpha_3_gain,relay_alpha_3_optimal_rho,relay_alpha_3_min_avg_pep,lambda_1_optimal_rho,lambda_1_min_avg_pep
890,12.991827760835832,0.698066522693066,0.8602663694152805,0.9036834881256347,0.9464864676438504,1,0.1445186838660372,0.34900000000000003,0.35164170954130336,1,0.418966569860242,0.254,0.33050373156031326,0.186,0.3190444154330535
891,38.26297728962134,0.001488945790893762,0.09954562842745046,0.8722161350702474,0.7629948069237218,2,2.927448366326052,0.008,0.002686928627179175,2,17.563495027257467,0.003,0.002664265022394141,0.014000000000000002,0.0027145710677250467
892,37.77193009456234,0.0012779159558146812,0.027272960838661507,0.8409668962427244,0.953932060897654,5,0.39755406127177867,0.02,2.5360967462778605e-05,5,1.4227691350990408,0.011,2.4823290433795275e-05,0.013000000000000001,2.4938301666249663e-05
893,29.481821232284936,0.025814599765939146,0.10737745509552858,0.9967538026743571,0.9382926258272704,4,1.3698890769082932,0.027000000000000003,0.003905464050298485,4,9.424193086090009,0.010000000000000002,0.003789370450202001,0.031,0.003938170367898369
894,19.375683968069165,0.06902322683333141,0.17004256292644637,0.557144696913349,0.8589449797739107,4,0.20390648179844187,0.223,0.03413391131836979,4,0.3978759940219801,0.17300000000000001,0.02974178384509013,0.117,0.02609447476393864
895,21.7187990461081,0.05858464478801328,0.7917068445252434,0.5713253453227127,0.9619230618718065,8,0.28190004996787416,0.16,0.1601317785509941,8,0.8591494041714816,0.1,0.15601855466815703,0.093,0.1556171288160723
896,8.217939444364308,0.009576447568457935,0.05227260881377893,0.881877070676532,0.9202601864769474,5,0.6182305975497236,0.269,0.16799562689152706,5,2.504658397015798,0.167,0.12652309834985379,0.232,0.1503897478197132
897,15.099826100181955,0.5408697211906967,0.6109078742888387,0.8973641000179652,0.9381164770241961,6,0.9934422440932231,0.152,0.2608462804031203,6,4.50587478599194,0.079,0.25026826926879653,0.152,0.26078080164165013
898,5.870471032424776,0.021565425680115814,0.10038538223298132,0.6033924299945252,0.8578599940436317,4,0.24475746064247578,0.392,0.33592573362108513,4,0.9775998828618748,0.316,0.2589293064081597,0.315,0.25779719274921326
899,0.049007620056816435,0.012116060868711132,0.6137809572425733,0.7348279280189794,0.6322638465528192,1,0.16251694321056184,0.41300000000000003,0.47549953848680715,1,0.45783598796570724,0.40700000000000003,0.4598376624797493,0.396,0.4429487748122254
900,1.8618824167990626,0.005833540443520383,0.1352243336843358,0.6326104360581744,0.7843396510661211,4,2.8114432874590594,0.327,0.3526753737916588,4,15.127534111167094,0.213,0.29533793422267907,0.375,0.3946314562836734
901,2.1678673949907585,0.011999567796945868,0.08133905098861767,0.8918942633325877,0.7282121173483932,1,1.2327143987562692,0.35100000000000003,0.3654714908618949,1,11.383115807004003,0.20600000000000002,0.2851197835750675,0.36,0.37434957744203656
902,12.020063208546734,0.009370457784133755,0.024035359129927318,0.7924481039351134,0.6291784779781338,3,1.8477634598935264,0.154,0.05084985317839577,3,10.25666807742691,0.07300000000000001,0.03914242365948137,0.195,0.059141015762364746
903,35.26345898607362,0.010720067533024624,0.021175436777611693,0.7935447234558801,0.9169709407849308,8,0.7764305316139661,0.019000000000000003,1.5833306328649766e-05,8,3.7492098414286104,0.009000000000000001,1.541226845541699e-05,0.017,1.5740474379188907e-05
904,17.153629687425912,0.13352405853189622,0.15627452236461503,0.9948705744795068,0.6170463127454755,6,2.961492864956919,0.08,0.03560138131555146,6,25.119920366681235,0.029,0.03218942254722704,0.129,0.03971604636852466
905,6.0972167155236106,0.20574039158584503,0.4434761967091672,0.8837920726827632,0.6144006035227451,8,0.22106140316136527,0.41600000000000004,0.3648052864852623,8,0.7690381131067012,0.34800000000000003,0.30610077159570503,0.329,0.2949195842115861
906,38.76664587419574,0.014328159384831996,0.03146065260086398,0.5416851228106155,0.6054094983182364,7,1.0489429637954695,0.018000000000000002,4.302999207728142e-05,7,6.876906578861589,0.007,4.203871949076676e-05,0.018000000000000002,4.3069642830795285e-05
907,8.509198447500829,0.08582692059573242,0.46503686684064816,0.5896029912559727,0.90960695066359,5,1.8956771433537443,0.228,0.20538947475642716,5,8.513448089753016,0.129,0.17863803170036144,0.278,0.22421409389219937
908,39.83819169833437,0.16377433180207154,0.1935051805036911,0.7181203628523223,0.789681560128844,4,0.29407450352482606,0.023,0.033506228311656616,4,2.364740877139989,0.008,0.03282934555335007,0.013000000000000001,0.03302609568750378
909,34.795363446983465,0.02786175048946681,0.0691579477592974,0.6176446382593832,0.6714907018638214,4,0.38209335953804263,0.041,0.000851852521463331,4,1.3093650107809647,0.022000000000000002,0.0008198968385332017,0.026000000000000002,0.0008252062141536898
910,10.715119492281461,0.731462994813991,0.922223275458771,0.9598845246583587,0.7619613945411713,2,1.1004469290259327,0.233,0.3377771426020994,2,7.736477056681817,0.107,0.32002804604488194,0.241,0.3391334903768039
911,27.35158914519873,0.03121793661266679,0.04083754475383787,0.600278335238088,0.8743659389799956,4,0.34318689090105803,0.075,0.00042811894715460985,4,2.4960307533634962,0.029,0.00037222285723964577,0.045,0.00039037301690703075
912,9.217669365763333,0.06468503224365801,0.5090485865879051,0.7611262814004576,0.8813270212767713,3,0.8481175920233212,0.26,0.2106292280224468,3,7.125918021211766,0.117,0.17237290050807447,0.247,0.20600971336082588
913,26.059005520424353,0.03330603171524184,0.8441105605339572,0.6038992422918408,0.8842601753523809,6,0.37622573406728776,0.094,0.15933564737805128,6,2.2573505395395266,0.041,0.15664828179457782,0.060000000000000005,0.15757966756421446
914,35.95488870503907,0.017588626024192526,0.07517373086733592,0.5933175252334209,0.7269924070697841,4,1.344969817146593,0.019000000000000003,0.0010461192199893166,4,7.313223220942245,0.008,0.001024303568409185,0.022000000000000002,0.0010523247308195927
915,34.19246259712538,0.07807441278805681,0.08614942675901957,0.767929315064038,0.8905896263998982,1,0.9347430538145625,0.022000000000000002,0.0029360138068658115,1,5.467169487249264,0.009000000000000001,0.0028639920602157587,0.022000000000000002,0.002931882840335548
916,37.800541077042205,0.015696517461426685,0.877901459987296,0.9169493789533892,0.7013759198733258,6,2.082244179051682,0.010000000000000002,0.15826992077577012,6,18.67153700013443,0.004,0.15798031269004503,0.015,0.15846278017442636
917,11.730583989427428,0.019912349023071572,0.19752949855837862,0.9510533093518683,0.9427313014147921,5,0.07803837635659855,0.368,0.16729742964808747,8,0.15578264303132788,0.315,0.13341116905991898,0.17200000000000001,0.08520220167188403
918,19.22997995685729,0.02569587312048052,0.06168845051838604,0.5852207511536214,0.6452526139503372,5,0.45742831965972097,0.161,0.006814081949124529,5,1.7669862048042948,0.089,0.005150611372780223,0.115,0.005670074618992632
919,17.155845422088497,0.02565648019667284,0.06615201315264767,0.8723486085941444,0.6532330150980801,1,4.795848657951846,0.057,0.008925226269404896,1,47.48320311671909,0.019000000000000003,0.007898295081687212,0.117,0.0110158472435741
920,36.08145490054691,0.1303992124659136,0.18479242964611733,0.667004485018993,0.8469085790566494,6,1.4203988934145078,0.016,0.024650872447657846,6,7.743327694329358,0.007,0.024327445871072356,0.019000000000000003,0.02476047745224702
921,33.582061252994244,0.00460403451808875,0.0522239307173406,0.8426455477954674,0.9299278241799462,6,0.06735165040821746,0.077,0.00034072631118436947,6,0.12145774587666894,0.058,0.0003256922160985165,0.021,0.0002992397563105764
922,8.311574101606334,0.02247656474274627,0.06852953088902544,0.7358981441561975,0.6273906332146573,5,0.4178080989767067,0.338,0.2130362219647679,5,1.119731715299867,0.265,0.16488024547743133,0.274,0.16948696558511844
923,13.92484668607022,0.05291325804585197,0.06930142911553604,0.7845653187332767,0.9655378059530243,3,10.174458805090323,0.05,0.024839003529983222,3,97.48420286463063,0.017,0.022607217421260234,0.14200000000000002,0.033306497665045065
924,20.007930662273953,0.0775680978301824,0.8534039376703308,0.6331094780713481,0.7100427914435056,5,1.2858147850542248,0.107,0.16512362037878386,5,9.7493429798259,0.042,0.1611217868555821,0.12000000000000001,0.16597593082776885
925,26.96787734127343,0.023089702555698317,0.9207854702269243,0.8499401185432099,0.9535652614085222,6,1.2237168728735612,0.041,0.1635466541840832,6,11.58553266333501,0.014000000000000002,0.1623859559211832,0.045,0.16372937181661282
926,24.171268965834837,0.11217033838377939,0.14254075860206158,0.508633611533989,0.762199750740308,6,0.3955166072670184,0.125,0.018596314966161542,6,2.3494984963278194,0.055,0.016092009879745406,0.083,0.016976540485159647
927,6.456621470017152,0.18813297016306949,0.28832101053848963,0.6893019008770553,0.953895931513206,8,2.0848583413499493,0.244,0.23071829349052073,8,11.214088634516198,0.131,0.19429876462623327,0.301,0.2571601162497894
928,3.4821841017431043,0.008000515052626975,0.02299819868574912,0.5716698645186882,0.9941768756688149,2,1.9838243963567976,0.308,0.3064892262275036,2,15.327430186291302,0.165,0.23983701606538127,0.34800000000000003,0.33815420651146466
929,36.36021772642043,0.11808561049576302,0.14030581629968927,0.5239922485669039,0.6454060774582375,7,1.0287867921066158,0.024,0.013289689599733284,7,6.4470989089632225,0.010000000000000002,0.012985664377535483,0.024,0.013297015550157054
930,10.473839276244782,0.06701565875100729,0.11271579928302686,0.9573076608982609,0.7319248358256598,7,0.3828877113938851,0.279,0.1282516764204576,7,1.1906863647539747,0.192,0.09644935247734177,0.20400000000000001,0.10012298572149902
931,20.18090528644099,0.03945553510944856,0.06928731382088985,0.7333588422066235,0.9668841412752877,8,2.0353552105027113,0.058,0.0043555877775963425,8,11.418705444717052,0.026000000000000002,0.003941064444472092,0.081,0.00468947222851987
932,29.419210077587664,0.01910142318995149,0.06478340284969958,0.6254627680901419,0.8318807520304757,1,0.9153727806247397,0.042,0.0008054807889099069,1,5.358056809915288,0.018000000000000002,0.0007624956155806162,0.04,0.0008022153868283421
933,30.346693277744606,0.027587714756574833,0.04104224260477547,0.7968620549275287,0.9713343502551772,6,0.5232794677727071,0.039,0.00022780226524535263,6,2.5244458177331692,0.018000000000000002,0.00021577710507639236,0.028,0.00022160392842321408
934,17.220275011185848,0.008569938081452805,0.09045599458500586,0.8653311951958325,0.7183063060827377,7,0.5835648281870564,0.14500000000000002,0.014512458409218942,7,1.8834996680167637,0.08700000000000001,0.011900055355842959,0.115,0.013064330766762056
935,13.569800636617344,0.12966942006167362,0.44374521981253284,0.5791201632647275,0.9472933665261818,6,0.605449453551841,0.231,0.15261514307597884,6,3.118991460760984,0.122,0.1320295168478935,0.193,0.144273973848844
936,3.7039620937570383,0.12094364639154649,0.5112905732116896,0.7832650958166764,0.9093215644502013,6,2.9797096713066695,0.273,0.30672325562792857,6,24.585820386777023,0.13,0.26123399619783483,0.34800000000000003,0.3468178538045713
937,31.578741122760743,0.07037172464580788,0.0952338899149858,0.9343726965451629,0.8736536738389887,4,0.5149082660168909,0.036000000000000004,0.003484333015949803,4,1.5018028532692693,0.022000000000000002,0.003384266797266694,0.026000000000000002,0.0034157682920170074
938,25.76783766400701,0.6006196554247142,0.8208868808239344,0.7885668489298007,0.6535379223399846,2,1.2375610906504817,0.057,0.28088802433153126,2,5.721407358137481,0.028,0.2777902435283792,0.063,0.28154047413132094
939,5.432066993231528,0.15984617442698104,0.9763050690072008,0.9611631493066976,0.7015871312267129,5,1.4866398924849762,0.297,0.3221388167682032,5,13.061301199384294,0.14200000000000002,0.27809789745039665,0.327,0.3348516479465705
940,39.1118155253579,0.9611696041790886,0.9952470219707704,0.9157692462138363,0.8351917612625223,8,0.9564217040949003,0.012,0.3337589380221404,8,5.49589265030078,0.005,0.3332115998749416,0.012,0.3337382705248684
941,39.89603341792675,0.019681562544406825,0.691721443188218,0.6384858455647715,0.9825628463436042,1,0.7592163651961208,0.014000000000000002,0.13726604781946541,1,6.3747786035539695,0.005,0.1368315095545751,0.012,0.13718045055924252
942,30.10455714045732,0.05835700837054682,0.19737768708680786,0.9790872785963528,0.943682661910887,3,0.34356380803882747,0.05,0.023108956143648524,3,1.3115744312722621,0.026000000000000002,0.022359078958712947,0.030000000000000002,0.02247159207487695
943,4.3719358846384075,0.00663840322433532,0.025711401962135255,0.7604845530519939,0.6257008681970327,6,0.36675281047123204,0.39,0.3671123281917834,6,1.7210164341307,0.311,0.28911042871543646,0.34500000000000003,0.3157262432215483
944,8.1949662778501,0.012891473227234976,0.019307592991501518,0.8501030011377853,0.9453999022551072,5,0.6215884853531718,0.269,0.1676419654304698,2,3.6144254676858183,0.14500000000000002,0.11922192674514512,0.233,0.15010644525160996
945,5.675584854435209,0.053805127731287185,0.06424633826317666,0.7663039088754929,0.9509942563438515,2,3.8861570747728567,0.194,0.19878769977468952,2,30.98874312868721,0.083,0.16374087277343766,0.294,0.24772350534532364
946,39.56685655668933,0.06129791138356583,0.09914244787570427,0.8885853601293099,0.6789503789701248,2,1.8543807744703062,0.009000000000000001,0.003117291625133106,2,8.491630873187122,0.004,0.0030899560736118437,0.013000000000000001,0.003136070535675939
947,34.11324270110811,0.05076485665556717,0.05649425669489327,0.5330123276648612,0.7998324261627711,6,0.12983302450862885,0.07200000000000001,0.0007293466012176508,6,0.374055610853362,0.043000000000000003,0.0006830086280647518,0.027000000000000003,0.0006587250051958704
948,3.7368495556517587,0.06803299018120117,0.14662046072752827,0.9793123178828604,0.7939474620069467,4,0.11361174830307488,0.41100000000000003,0.4161405653507336,4,0.37849161831898115,0.378,0.3646231859944845,0.329,0.3183890932845308
949,4.86370645240056,0.11595703440572278,0.23092922777255992,0.6444837647104743,0.677976352327003,6,0.1953356749751447,0.41600000000000004,0.3944999329462131,6,0.39610491163237765,0.395,0.3612945220302384,0.35000000000000003,0.31467340948195044
950,8.785133717496494,0.03912795699559341,0.055860331153954466,0.9475051563932075,0.9422646866242933,1,0.31245282670329416,0.303,0.17453951096677908,1,1.7000718817338913,0.17600000000000002,0.11787554199239667,0.214,0.13074244534836518
951,2.796084598869106,0.010581560778618845,0.022857951240372827,0.7617364287804986,0.6542607904332518,3,1.3538691150043247,0.35000000000000003,0.3528291250786252,3,12.670983502959341,0.202,0.26890191331114155,0.364,0.36650548766254293
952,22.3626455852616,0.4194622451858752,0.6345732003241438,0.9762772302270212,0.7670280841132081,1,1.1581704622930125,0.07200000000000001,0.2224045845304641,1,6.766477525208559,0.031,0.21759331287157724,0.076,0.22303380927295977
953,30.309642054739097,0.8257809672610138,0.8861791815216679,0.5039388310478052,0.7874527989287996,5,0.5291694105072133,0.059000000000000004,0.3166359589761566,5,2.1873789060896627,0.030000000000000002,0.3139318906458784,0.044000000000000004,0.31518548577346295
954,19.119534147111814,0.014762695633480462,0.24445432481882945,0.8298091624954477,0.6707424424851363,6,1.638690585542261,0.094,0.04428620748589013,6,11.552692799479606,0.038,0.0409842694151307,0.116,0.04584530011259441
955,20.21791062093712,0.06429471724838293,0.13722322969496403,0.623107678908861,0.9463473261410659,3,1.070093905980237,0.094,0.01547161395971633,3,7.316317536322555,0.038,0.013666655820776502,0.097,0.015579052528288673
956,0.7398141551322539,0.039302862962347154,0.05855959755912339,0.6188565883194069,0.8186731320092421,4,2.399542054093161,0.35100000000000003,0.3892515575243324,4,18.636877240854254,0.224,0.32065482143023366,0.381,0.4200635987803121
957,34.07538606593783,0.005573518274672487,0.026142234502794473,0.8322511290180028,0.9400337597994707,8,0.08643906684064578,0.060000000000000005,3.393429757253541e-05,8,0.43016671975850984,0.028,3.101617023967829e-05,0.019000000000000003,3.0253221777770678e-05
958,32.98280520976609,0.06078115619815333,0.19930827793922803,0.6642028410054509,0.6710266689377268,1,0.5777279896846043,0.04,0.02317083421715599,1,1.9716218305300512,0.022000000000000002,0.022610649765211627,0.031,0.022876001627301273
959,16.503879030181075,0.6445163239994565,0.6962594772395722,0.6227137790265245,0.8378083293207005,2,0.12200717245258792,0.335,0.3238329110007424,2,0.17241089121712364,0.303,0.3157591464910076,0.162,0.28901199242125347
960,36.69177676305073,0.05565109603086668,0.07257283220815308,0.752347503904148,0.8456630755393462,1,0.7892388622181605,0.019000000000000003,0.00125566020834042,1,6.765313303229325,0.007,0.0012254909345445764,0.017,0.0012504775528001943
961,1.2414921121236522,0.022420656865110654,0.9730133487468615,0.6204524986805917,0.8152211254516423,8,3.4228862890668017,0.341,0.3905300611239754,8,28.178722581469867,0.195,0.3390938298739563,0.393,0.4277494254059544
962,23.626420225045813,0.02743968601335143,0.1346896908238646,0.722590275899613,0.7716098662020492,5,6.429165967733659,0.030000000000000002,0.009162055811154007,5,63.19073111816679,0.010000000000000002,0.0088307439425091,0.07300000000000001,0.00996007068256008
963,4.811164701651791,0.04638143140247466,0.06033489941394696,0.9730204395052607,0.9436430685098893,8,0.9815651479108085,0.296,0.2697477559503287,8,4.747123863273231,0.183,0.21518732614982042,0.295,0.26891360263192876
964,13.42471388168953,0.02830617477659103,0.16710485303176906,0.6760529614772446,0.8345335914574441,8,1.4091035523518785,0.154,0.05567124214704636,8,12.025609817780312,0.060000000000000005,0.044160262085599034,0.17600000000000002,0.05929285830905803
965,7.140842724651784,0.2797491948408081,0.7154000291928397,0.5760058361685892,0.630528293662498,8,7.16452454019982,0.197,0.26734472082593697,8,65.6899197024722,0.078,0.24374490128803158,0.35100000000000003,0.32048231374060154
966,18.212614642685402,0.07569673738152284,0.1254050244422675,0.9589269640277656,0.7164674898828657,2,0.21455878625801625,0.202,0.025164914625534024,2,1.2329284067501034,0.098,0.018357933261366366,0.107,0.01882902760553018
967,4.498484559125973,0.024707400419505823,0.04928682489358798,0.940543063207216,0.6740953677805417,7,0.7044802836994966,0.34600000000000003,0.3148142530971024,7,3.5055545463536912,0.23700000000000002,0.24455144996937062,0.325,0.29720344516051556
968,21.365166583129433,0.017129557189365655,0.039876040010062015,0.9291738612165185,0.6932897748629125,4,0.09899165337990076,0.193,0.00295089259677217,6,0.1258793392722204,0.17600000000000002,0.002700596589614912,0.07100000000000001,0.0017129779480772045
969,23.733869462081866,0.003092566383567152,0.007947891182105798,0.7556092060214121,0.9213951677501987,1,0.4152318345692411,0.076,0.0004255747741067073,1,0.8543713899107003,0.054,0.0003870405835775803,0.05,0.00038069166645487984
970,36.01839013353723,0.10915291321425086,0.15158607607558477,0.7713742936578771,0.7057894172121423,3,2.5044778664098644,0.013000000000000001,0.014096087360174009,3,20.519480041984064,0.004,0.013917187277508042,0.02,0.014258877291648736
971,29.09188802093508,0.019583182873436827,0.04876070175129878,0.559786513337932,0.7671184842155907,8,0.2335915926556777,0.08600000000000001,0.00041192696229452874,6,0.43488273170284814,0.065,0.0003872429823789658,0.044000000000000004,0.0003656724845698678
972,0.5933772881108731,0.020472936946045708,0.02055096370718176,0.6063444966947057,0.965191767447728,5,0.6102514779413029,0.389,0.4336038622984412,6,2.4427449952645635,0.34600000000000003,0.3869667267330205,0.378,0.4183919587704956
973,17.480666408791596,0.07616354936408896,0.0907590943308434,0.7349306926783472,0.9696377359781878,5,0.4936998568095993,0.147,0.01771678885455763,5,1.1365204613632454,0.10300000000000001,0.01534146118853913,0.109,0.015628259860160032
974,22.95381667642009,0.06855519796600303,0.11975851265672335,0.6303131963937235,0.8351082095395204,4,0.16257031884565729,0.17400000000000002,0.011830127825736253,1,1.5425931250486427,0.064,0.008929392133921299,0.079,0.009225501234774447
975,26.942923458785433,0.05306097777963466,0.13016480834934466,0.6465724119114011,0.7992700424618787,4,2.6838031806570335,0.034,0.007871159368309066,4,20.78250867660952,0.012,0.007576353939070052,0.054,0.008178001405824614
976,29.040175215822625,0.03614419878139488,0.03642841833760004,0.8853131196030884,0.7887133694186209,8,0.7498665148073144,0.039,0.0002822884493891842,8,4.071451958616654,0.017,0.0002659800302741988,0.034,0.0002783599286699523
977,31.279810446673793,0.021960099061333345,0.07044335299861822,0.870049430622355,0.9038444954366992,4,1.995220175475037,0.02,0.0009268765754304742,4,18.59603881918418,0.006,0.0009024061391385285,0.027000000000000003,0.0009422903106524882
978,23.662255335727025,0.021840524275578,0.05682583744991986,0.985989027831015,0.6395104739677195,5,2.8644223964744318,0.037000000000000005,0.0012306170430156915,5,22.918984038457126,0.013000000000000001,0.0011493196162653818,0.061,0.0013245442026273702
979,6.0591914338754345,0.0021954730544501764,0.09873977753770455,0.9498943608618051,0.8097625211513084,8,0.35384737468918115,0.353,0.2846592937231033,1,1.5221006014273635,0.251,0.21487963136206478,0.28200000000000003,0.23191282223031956
980,8.958228454660915,0.019468506209834768,0.17773743979941975,0.8452946049964712,0.9350442427276842,4,0.2567988002422304,0.331,0.19959718754710146,1,1.5644272809288566,0.193,0.13331343764242823,0.226,0.14480980559684326
981,19.605868459784165,0.07481957731033408,0.19082970803721194,0.6819346742966602,0.7561801186084349,6,0.24198360593242102,0.202,0.038468074502407745,6,0.6014457864564582,0.14,0.033351451097243634,0.113,0.03152422196978247
982,18.420633418770308,0.01656606255049589,0.029448754998352557,0.7723696014647543,0.9937195249168999,6,1.6637436025140435,0.069,0.00438501707441441,6,10.537472521976122,0.028,0.003772378459353548,0.08700000000000001,0.004712010494115737
983,12.368046613199096,0.011107387273845795,0.020232171169191786,0.8059498933170853,0.604516764282965,8,1.898439564969915,0.148,0.04517312574292037,8,17.006093454732284,0.056,0.033444967302443035,0.191,0.05288665548523114
984,38.07069644603897,0.0034199036496213872,0.03677183740346128,0.7481031618500248,0.8943264202839518,2,0.40511084599253966,0.022000000000000002,7.385515627644779e-05,2,1.1963027302237095,0.013000000000000001,7.244542885873062e-05,0.014000000000000002,7.262709029171033e-05
985,25.05519138431121,0.010387793308313076,0.19582984302537476,0.9491470645671676,0.7112243375892598,7,0.23842354483305578,0.114,0.02551607188684632,7,0.8772441546860451,0.063,0.023520709042013005,0.059000000000000004,0.023388799255500886
986,34.77700295164066,0.0581053355725242,0.15534083914378555,0.612060354019623,0.810264286979259,2,3.1202225991471715,0.014000000000000002,0.01159675720623421,2,18.40959922371655,0.006,0.011457642747535857,0.024,0.011780986180562641
987,3.5427432277019277,0.563859895352306,0.5898566093243927,0.7395227791277595,0.7667741291740301,1,0.7130206055842319,0.401,0.3989300723904988,1,2.9801615485980997,0.313,0.3532549761828978,0.384,0.3875494207300301
988,26.336405464332845,0.010966681227250287,0.15511078226056982,0.9841302412440527,0.7449311412325944,6,0.1670923317998303,0.113,0.01412291326984283,6,0.37273126489375047,0.079,0.013238269845640083,0.05,0.012581170479614656
989,26.431312852736372,0.0304933837843921,0.05067202830239891,0.7529229456920028,0.6521305306853507,8,0.4129235202815102,0.079,0.0007301215209339629,7,1.7392927151372697,0.04,0.0006497910593776524,0.053000000000000005,0.0006730608133497795
990,24.703397168779762,0.00030945639886607255,0.001181605996934551,0.7936965684235311,0.9967789307893583,4,0.6001449119689694,0.054,0.000243736648483317,4,2.547526581259435,0.027000000000000003,0.00021750469646625303,0.042,0.00023188419032105223
991,39.14759242817341,0.041105352043471675,0.05330909531626752,0.9855520640169928,0.6075472434805735,3,0.9285399040517295,0.014000000000000002,0.00039079145198261944,3,7.8783324199756395,0.005,0.0003838348639999545,0.013000000000000001,0.000390399772499439
992,34.54206595635955,0.44637634463838616,0.723548149324914,0.7443285087310726,0.8113405865770048,5,0.5092834687421153,0.031,0.23556338736789095,5,2.785181263163399,0.014000000000000002,0.2337160850479537,0.022000000000000002,0.23463782491849913
993,8.348356384453048,0.1602820100994402,0.7932488579606768,0.9604407596461674,0.974730059077801,2,1.2703358395059734,0.225,0.25157868404102673,2,6.487945176633134,0.12000000000000001,0.22786251509419647,0.244,0.2569240307170776
994,39.95920173579403,0.01386169245959058,0.049511238566699686,0.8682612746159182,0.6600275551549725,1,0.048158415485010174,0.054,0.00023489756925493266,1,0.05859083316854321,0.049,0.00023240460692602882,0.012,0.00021502823933930437
995,10.778623731302611,0.05197658749221661,0.5537121199943381,0.5186980178896978,0.7034805701031308,6,0.2521320164914176,0.373,0.24877566493638562,6,0.5380985944147842,0.316,0.21676137635988127,0.266,0.19723749965083973
996,22.860570576907808,0.01114783945912148,0.13709453659476203,0.5225804568812407,0.8930451263923149,4,0.15495170377332917,0.189,0.014123787696564999,1,0.39230196690955177,0.129,0.012102821807734448,0.085,0.010973235425910666
997,28.276618426170078,0.1755829770084254,0.7943682177763199,0.9839948138772728,0.8746354573454688,7,1.0343167763877177,0.037000000000000005,0.16772588543682007,7,5.253945773736234,0.017,0.16628675194191922,0.038,0.1677702302986329
998,5.588657709270908,0.051349333491940506,0.13511560586208984,0.5818404027299059,0.9650059482260372,3,0.6334069012536252,0.34600000000000003,0.2906556100674531,4,3.2471019115978614,0.23,0.2191412616224175,0.316,0.267228319782132
999,1.9179271097763393,0.4469671421527083,0.7308525828274057,0.5576747929834595,0.6784550533711605,5,0.3187715175815843,0.431,0.4558366509060341,5,2.2458831105698227,0.379,0.40350108954757247,0.40900000000000003,0.4278430799207852
1000,4.045556303756765,0.011418634716334386,0.03819781462380739,0.9414593417439336,0.8022845941694534,6,0.3500059510803255,0.377,0.35703533308580426,6,1.0402704094509903,0.32,0.30307992253849214,0.323,0.3049443901456881
1001,16.222026996769156,0.050530478763973936,0.9360570648781668,0.8618198472173073,0.700120674877483,4,1.4911935820806632,0.125,0.17678455416299566,4,10.938535582379785,0.051000000000000004,0.17148018031983644,0.147,0.1786925022860319
1002,1.486247040121269,0.09201127085422393,0.13233734551646842,0.7353245982389625,0.9198229859360383,8,0.3695685008642039,0.395,0.4279333834572244,8,1.507798463179322,0.35000000000000003,0.3768260650556582,0.367,0.39288156612406666
1003,6.294881481418963,0.010590630689942067,0.019437305391073367,0.5976201132096067,0.7170773154634442,2,0.18118117809184753,0.405,0.3469008526936273,6,0.32779453537209285,0.382,0.31176998838616526,0.318,0.2477364840591894
1004,29.000273476429623,0.01574147782219524,0.19107698617183963,0.6906059725812876,0.8691780548900947,6,0.20200382135929038,0.08700000000000001,0.022216383282036067,7,0.82790287300755,0.045,0.02084664909392911,0.041,0.02073045229401263
1005,7.978088127647677,0.08112629036617666,0.8662161294107728,0.5304707142653456,0.9490239655321054,8,2.6609500283995327,0.218,0.2511582608498423,8,22.448327796999482,0.093,0.22393722539116415,0.294,0.276628993574504
1006,24.408230589607825,0.028434524695655147,0.7088292017889204,0.6384783857298666,0.8861492608915956,1,1.1262302951914733,0.066,0.1427393388831699,4,6.381068356065211,0.029,0.14074111169069448,0.07,0.14295082004653592
1007,19.91592797621689,0.07468562838611861,0.1332430058240877,0.8711898694823459,0.8459096978266462,4,0.4180638467071852,0.132,0.01758119310160894,4,1.3326711841956482,0.079,0.015389620176956442,0.09,0.015798455290132934
1008,15.343320453213183,0.0038560056263156283,0.009796197365473887,0.8961738068549411,0.6769494102931773,4,0.5387785204357908,0.169,0.019104642305596442,4,2.422493761782875,0.089,0.013735093046414848,0.131,0.016223362028104954
1009,6.549313945444782,0.017996075607360912,0.052400484504404383,0.5196580882696885,0.9697245675303882,5,0.5568150485831485,0.342,0.2615979897515688,5,2.8619077657568406,0.224,0.18804436929154072,0.302,0.2305931793059557
1010,11.488097005800949,0.009153443005947826,0.028157389775434586,0.5757960383680854,0.8265153245233633,4,0.5593134943289554,0.253,0.08523650684220271,1,3.1454173755417414,0.133,0.05490553960485706,0.20800000000000002,0.0712570806603503
1011,6.533349050959335,0.7097502655328299,0.7853568329545509,0.7682398707079373,0.7627585875639946,8,0.1900493227563247,0.447,0.41385468989026714,8,0.5037123752040307,0.395,0.38387742693493015,0.34500000000000003,0.3646274764541586
1012,13.502748390857493,0.12117073264957728,0.35075434863361404,0.8401829116740266,0.990074784635514,3,0.12425254190832503,0.328,0.16200624216988097,3,0.28189896652572766,0.258,0.13766634656555932,0.163,0.11609956362752699
